A_GC,A_TC,G_TC,T_GA,T_TT,k1,k2,k3,k4,k5,average,maximum,none_levated_peak,percentile25
2.7712393800614428,3.2788991285128457,3.679615711940807,3.036085450971835,2.0748673170913188,0.3396045504703374,0.8588115206105018,1.634857595253503,2.0670833653060416,2.2839145977504467,3.079639398870902,3.4595089398200396,2.8098766278316947,3.0657770767441943
2.8319142273670304,3.1753946676138813,3.7781539354787634,3.036085450971835,2.0748673170913188,0.3310561539720965,0.8530015017603206,1.6312267649557723,2.064815794895638,2.280723031463828,3.079639398870894,3.461703956595441,2.8102737285017896,3.0565648420813845
2.7712393800614428,3.2788991285128457,3.679615711940807,3.036085450971835,2.0748673170913188,0.33830113532052775,0.8562220968779389,1.6352853744276334,2.069416677729957,2.2858908588340454,3.0808808812920545,3.462543435635953,2.8203267736206477,3.125973861897765
2.7712393800614428,3.2788991285128457,3.679615711940807,3.036085450971835,2.0748673170913188,0.3387399285499179,0.8586712900070543,1.6354805125789096,2.06734145767572,2.28350008388287,3.077156434028594,3.4543695607678107,2.8145238779815434,3.139880392764636
2.8319142273670304,3.1753946676138813,3.7781539354787634,3.036085450971835,2.0748673170913188,0.3301610004611534,0.852836329678168,1.631824588024483,2.0650723152927593,2.2803063043047884,3.0771564340285917,3.456568112191804,2.813547961872079,3.209805667243857
2.7712393800614428,3.2788991285128457,3.679615711940807,3.036085450971835,2.0748673170913188,0.3374468016678664,0.8560957943816748,1.6359073718584562,2.06971872060792,2.285477588023564,3.0783979164497395,3.4574005219351327,2.808721225138433,3.204959417996917
2.407190296227919,3.2788991285128457,3.3840010413269375,2.8151769639079864,2.0748673170913188,0.361683020296631,0.8738287342972487,1.6435572842298767,2.0712080021998878,2.279432632745078,2.8971414829610027,3.074520317192693,2.7144944387908807,2.868701876632708
2.467865143533506,3.1753946676138813,3.482539264864894,2.8151769639079864,2.0748673170913188,0.35292800876953495,0.8678551246638284,1.6399492499731998,2.0689854284892286,2.2756236217904178,2.897141482961013,3.07655274013288,2.713482257564556,2.8829614021197645
2.407190296227919,3.2788991285128457,3.3840010413269375,2.8151769639079864,2.0748673170913188,0.3600702028506073,0.8707366446949484,1.6428194668139318,2.0719400197121316,2.2795687319800693,2.898382965382162,3.0774487735508576,2.7135865703108553,2.8931167702238096
-0.32317783252351023,-0.4472614638498642,-0.36045145311540655,-0.49845034204973615,-0.5298891917494752,-0.5521282445506205,-0.34013482518347715,0.04346403317388534,0.10525573105449565,-0.03816145950369678,-0.3642328374151185,-0.36458849032889995,-0.2726905506220872,-0.3693795895077923
-0.32317783252351023,-0.4472614638498642,-0.36045145311540655,-0.49845034204973615,-0.5298891917494752,-0.29667232781023956,-0.07732014145239953,0.18151892838625122,0.24175443119183757,0.031556967406129795,-0.3642328374151184,-0.3646909951380572,-0.2760034787256845,-0.3635066322498505
-0.32317783252351023,-0.4472614638498642,-0.36045145311540655,-0.49845034204973615,-0.5298891917494752,-0.44418755260460774,-0.25196602409897906,0.11584676133274044,0.16491831755689618,-0.010274088739765458,-0.36423283741511836,-0.3646344407605911,-0.2729301333554589,-0.3680272510121128
-0.32317783252351023,-0.4472614638498642,-0.36045145311540655,-0.49845034204973615,-0.5298891917494752,-0.17375412702770898,-0.07395507708264415,0.11584676133274814,0.16491831755689618,-0.010274088739765458,-0.3642328374151185,-0.36474754951552324,-0.281586865404169,-0.3725474904202988
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.5633622038795136,0.8490995482250627,0.4937908766606144,1.0287089670108025,1.72129342224246,2.0430538596114314,2.1100178220876535,1.4061210951529677,0.7084778023607989,1.774871250146796,1.3689238723968877
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.5633622038795136,1.0023205193333447,0.4915125486226612,1.0196646444670734,1.711503394865819,2.0433762679566505,2.1163261741111,1.4061210951529626,0.7086969505734799,1.7760702234648422,1.3867879053337895
1.3150430447273471,1.9333411368263114,1.0190836764159834,1.5633622038795136,0.8490995482250627,0.485393166721647,1.018082990114557,1.7038109851884682,2.0338652290014188,2.1045575392603997,1.406121095152967,0.7092695636453239,1.776241549568684,1.3640373073676633
1.25436819742176,1.9333411368263114,1.0190836764159834,1.5633622038795136,0.8490995482250627,0.4996865135012843,1.0331325833595804,1.7189913447905838,2.0407472374913476,2.1086993185274348,1.4061210951529615,0.7080748524213533,1.7750886619874815,1.3495710933166059
1.25436819742176,1.9333411368263114,1.0190836764159834,1.5633622038795136,0.8490995482250627,0.4919192327286915,1.0262884757378776,1.7161399544917133,2.0393204927783435,2.106689752984377,1.4061210951529655,0.7086828119791134,1.7744838053515464,1.3697148976002511
1.25436819742176,1.9333411368263114,1.0190836764159834,1.6369983662341296,1.0023205193333447,0.5033922527179217,1.030967955103682,1.7221421526309904,2.041524875589562,2.1127952972289954,1.406121095152966,0.7078168230741644,1.767891371702715,1.389149590996401
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.48141064064767813,1.0198539167025593,1.717106440067884,2.042416563816496,2.10840396938586,1.3974307182048735,0.6996888986377133,1.761304824619841,1.3777049457113315
1.25436819742176,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.48749194426024073,1.024612385547317,1.7150209962077034,2.040099402300299,2.1070794373965605,1.3974307182048735,0.6992788794010845,1.7587845376863849,1.3894080770283732
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.4897260415248976,1.0023205193333447,0.4787521880168262,1.0109122273846562,1.7074851966737221,2.042630253685025,2.11474116429903,1.397430718204878,0.6999363240391274,1.7615318057115739,1.3902426492296729
1.25436819742176,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.4795178125497512,1.017636894253681,1.7121565858618182,2.038666138518764,2.105060683768069,1.3974307182048735,0.6998974429046195,1.7575962257881452,1.3606973888472937
1.3150430447273471,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.4724052241512981,1.0092399783120478,1.6998646939100146,2.0331859486018695,2.102918721189701,1.3974307182048724,0.7005266103539295,1.7600850390723297,1.3553919464001551
1.25436819742176,1.9333411368263114,1.0190836764159834,1.5633622038795136,1.0023205193333447,0.49120036049889737,1.0224859752767923,1.7184167843944593,2.0409730856387527,2.110174096103423,1.3974307182048729,0.6990243847024871,1.7568604562382892,1.3995151482772534
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.47376429279119425,1.0144892697193006,1.7147572857513307,2.039468738678905,2.1066986673427084,1.3937062709414063,0.6961065322900973,1.7703681142791525,1.3552287334227027
1.25436819742176,1.9333411368263114,1.0190836764159834,1.5633622038795136,1.0023205193333447,0.48364408593496716,1.0172939432708124,1.7159692299416536,2.037387827723197,2.108472269439956,1.3937062709414092,0.6954384837062795,1.7635369604317142,1.3370174888340862
1.1936933501161726,1.9333411368263114,1.0190836764159834,1.4897260415248976,1.0023205193333447,0.4712023126529702,1.0055259972414825,1.7051766268757664,2.039989290388883,2.1130483043924837,1.3937062709414052,0.6963468883943281,1.7709160558389265,1.3558617932970471
1.25436819742176,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.4718235994617674,1.0123521454304294,1.7097977259487782,2.035710954796549,2.103348817682475,1.3937062709414056,0.6963186112055951,1.769496192537308,1.337340760276205
1.25436819742176,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.47987096939363777,1.0193413052243132,1.7126677527855492,2.037147030737241,2.1053715348324875,1.3937062709414045,0.6956965130534684,1.7690754085623404,1.3298599770239792
1.3150430447273471,1.9333411368263114,1.0190836764159834,1.4897260415248976,0.8490995482250627,0.46479905062974464,1.003854533278383,1.697380762809199,2.030220012381455,2.1012026496801934,1.3937062709414063,0.6969407093577218,1.7713301229551555,1.3448354350179108
3.7420369369508397,2.7613768240180248,2.694233476561243,2.8151769639079864,2.994193143741011,0.46737912497862977,0.970098580851818,1.684661054483451,2.0771330224947833,2.293953490192693,3.0970201527670844,3.4645493487117025,2.830761444743954,3.0451712543185874
3.7420369369508397,2.5543679022200965,2.792771700099199,2.7415408015533704,2.994193143741011,0.46737912497862977,0.9695889473803868,1.681888615636422,2.075911822482579,2.2924768979848076,3.09702015276708,3.4645493487117025,2.8301441730139567,3.014776554447621
3.7420369369508397,2.7613768240180248,2.694233476561243,2.8151769639079864,2.994193143741011,0.4694310975958529,0.9662796776939128,1.6790926727559408,2.07260024004557,2.291318119579974,3.0970201527670804,3.4639944088828165,2.834426047220993,2.987448596301637
3.6813620896452526,2.7613768240180248,2.694233476561243,2.8151769639079864,3.147414114849293,0.47082695682272696,0.966808595025495,1.678512480349239,2.0710383441649505,2.289346389485145,3.0982616351882317,3.466240678062797,2.8316622096664834,3.0266221863576845
3.7420369369508397,2.6578723631190604,2.8913099236371558,2.888813126262603,3.147414114849293,0.4689914466674138,0.9744405146093701,1.688745062599091,2.080677710770865,2.296546047535711,3.0970201527670858,3.4639590623969005,2.8331164622964877,3.045345396450628
3.8633866315620145,2.5543679022200965,2.792771700099199,2.7415408015533704,2.994193143741011,0.4673515012604542,0.9683430593371312,1.679122363040043,2.0730567876542336,2.287890270188033,3.097020152767088,3.4644715864426865,2.8304188458270745,3.039840151070756
3.7420369369508397,2.5543679022200965,2.792771700099199,2.7415408015533704,2.994193143741011,0.4697958934753346,0.9721078767845766,1.6835619528795478,2.076668945535973,2.292822681672873,3.097020152767079,3.463941389153942,2.8299508293016795,3.0170960523544967
3.7420369369508397,2.7613768240180248,2.694233476561243,2.8151769639079864,2.994193143741011,0.4697958934753346,0.9726668086453942,1.6863159685000857,2.077890145548178,2.2942992738807613,3.097020152767082,3.463941389153942,2.830873541222786,3.055676917651268
3.7420369369508397,2.7613768240180248,2.694233476561243,2.8151769639079864,2.994193143741011,0.47182472196870623,0.9688479054874987,1.6806900925430686,2.0733573630989683,2.2916639032680397,3.09702015276709,3.463389983973648,2.8343756690525552,2.9876911383594855
3.6813620896452526,2.7613768240180248,2.694233476561243,2.8151769639079864,3.147414114849293,0.4732197572284962,0.9693759384431182,1.6801668242955925,2.0717685734902376,2.2896920539785577,3.098261635188225,3.465636253153628,2.8316692019657297,3.0141465228346522
3.7420369369508397,2.6578723631190604,2.8913099236371558,2.888813126262603,3.147414114849293,0.4714453384821121,0.9770249523459407,1.6903238198836696,2.0814081918125646,2.296891831223778,3.097020152767078,3.4633404988933654,2.833226845540534,3.054044071888198
3.8633866315620145,2.5543679022200965,2.792771700099199,2.7415408015533704,2.994193143741011,0.4697930348256755,0.9708782720329586,1.6807197828271707,2.073787268695938,2.288236053876094,3.0970201527670898,3.463856557587743,2.8299934725812816,3.0181450827070524
3.377987853117316,2.347358980422168,2.792771700099199,2.5942684768441384,2.840972172632729,0.450182222276522,0.9516698612902712,1.6767159767962259,2.0745391554680297,2.2816974578940776,2.8859681411706064,3.032852112270274,2.7105143088387122,2.7457262462891596
3.377987853117316,2.5543679022200965,2.694233476561243,2.6679046391987544,2.840972172632729,0.4500812883090097,0.954046371823787,1.6810986885821002,2.0770936287543122,2.2830577587820704,2.8772777642225154,3.0154952203610796,2.7111757855129786,2.7131775024096156
3.317313005811729,2.5543679022200965,2.694233476561243,2.6679046391987544,2.994193143741011,0.45411146860740453,0.9505119584062491,1.6748693386969706,2.0709785238842437,2.279625984401472,2.8785192466436644,3.0170062826340014,2.7099981723606548,2.8702538880951893
3.377987853117316,2.5543679022200965,2.694233476561243,2.6679046391987544,2.840972172632729,0.45263114187545583,0.9503685528020692,1.6752169455397286,2.0726163357206393,2.280194453677896,2.8772777642225136,3.014894330100503,2.7139504014707376,2.655960427451598
3.377987853117316,2.450863441321132,2.8913099236371558,2.7415408015533704,2.994193143741011,0.45197899012343495,0.958992351041604,1.6860978544259484,2.0811193383206286,2.286090570734412,2.877277764222523,3.0148907954519113,2.712308058730237,2.6956891843465516
3.4993375477284907,2.347358980422168,2.792771700099199,2.5942684768441384,2.840972172632729,0.4502623984205978,0.9504470240038242,1.673898975465735,2.0717551037897692,2.277418894031201,2.8859681411705944,3.032749607461117,2.7082479900178287,2.822622876106374
-0.44452752713468485,-0.4472614638498642,-0.2619132295774501,-0.351178017340504,-0.5298891917494752,0.06341522948733802,0.18277385843030747,0.2503085902791212,0.15633155399062573,0.017613282024163783,-0.36423283741511836,-0.3648394503789056,-0.2831496691327677,-0.3574456634242078
-0.14115329060674828,-0.4472614638498642,-0.458989676653363,-0.351178017340504,-0.22344724953291129,0.5243049739769636,0.9181010527465888,1.0541000333858683,0.7593703673470509,0.34542080613359716,-0.31829798783235613,-0.3605360157185973,-0.1865000859594717,-0.28571573027678965
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.4664292037527161,0.9957126357779097,1.6886723258576783,2.026370201272396,2.080771066602682,1.4011551654683418,0.7048159064198712,1.7589147427327672,1.4002770986601452
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.4807677571581844,1.0096916406957162,1.701129037211342,2.0321484045858194,2.078814335364136,1.3961892357837233,0.6980576583126766,1.7554785144544174,1.4541213504995214
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.44174751273842755,0.9748201792719958,1.6748268210390465,2.02031846187808,2.075713553865264,1.3924647885202495,0.6968647144130018,1.7589750114298517,1.3896591469417885
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.4564120314244629,0.9886970837529497,1.6871223232381558,2.0260280802576194,2.0737480959166827,1.3874988588356265,0.6901064663058071,1.7532327310892317,1.3945863586502576
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.43483510781262563,0.9700871578604289,1.670319060074681,2.015866331624224,2.073558452816362,1.388740341256779,0.6932257936879197,1.7555824683807133,1.350067407235925
1.3757178920329345,1.8298366759273472,1.5117747941057658,1.4160898791702814,0.5426576060084988,0.44945445127568595,0.9838998987571697,1.6825179838153776,2.0215850999226914,2.0715892819749757,1.3837744115721597,0.6864816841750915,1.7514081809068056,1.3512178622808118
2.7712393800614428,2.450863441321132,2.8913099236371558,2.962449288617219,2.534530230416165,0.5619229199490912,1.0536170237592193,1.7310282295109412,2.106091287753237,2.2783667452186593,3.000184523916937,3.2359494856966866,2.753036748789342,3.102976289938447
2.7712393800614428,2.450863441321132,2.8913099236371558,2.962449288617219,2.534530230416165,0.5671318359179754,1.0565053815621,1.7320830884546776,2.1065167544899914,2.277788495642525,2.9964600766534657,3.2268990179778205,2.749020578944589,3.173601555778256
2.7712393800614428,2.5543679022200965,2.8913099236371558,2.962449288617219,2.534530230416165,0.5650316314376018,1.0548054192108287,1.7321745407638356,2.1062874564492726,2.2783667452186593,3.000184523916935,3.2351223779262455,2.7525139729546884,3.0830539510135293
2.7712393800614428,2.5543679022200965,2.8913099236371558,2.962449288617219,2.534530230416165,0.5702096470455714,1.0576950403681857,1.7332306187553437,2.106713131876128,2.277788495642525,2.9964600766534635,3.226082514153154,2.7496897387982697,3.1942450815105072
2.346515448922332,2.243854519523204,2.694233476561243,2.7415408015533704,2.2280882881996007,0.5540400561434532,1.033055650668758,1.722855349294956,2.0955654423542915,2.258249678364741,2.7779591705300475,2.795017979809627,2.6257411708056897,2.833539907260026
2.346515448922332,2.243854519523204,2.694233476561243,2.7415408015533704,2.2280882881996007,0.5484928978505005,1.0301269351684996,1.7218514365070998,2.0952801307067714,2.258806248189103,2.781683617793529,2.8035064384024246,2.6377922575749384,2.8640335242779633
-0.38385267982909754,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,-0.33224707023498745,-1.4439421858638575,-1.5631490963233188,-1.1519525772488977,-0.9618204603812395,-0.45113660689602014,-0.3701202153747994,-0.5594631653142311,-0.4518496732103328
-0.44452752713468485,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.3317231068177778,-0.5640772642847629,-1.1194007888832365,-1.1519525772488977,-0.9618204603812395,-0.45113660689602014,-0.37016263115789894,-0.5665038276555292,-0.4599974537063585
-0.38385267982909754,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.10135945192001833,0.19171274603579208,-0.4946758677125384,-1.0921682628476606,-0.9618204603812395,-0.45113660689602014,-0.3701484925635324,-0.5733118838324953,-0.4495065297157439
-0.44452752713468485,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.3317231068177778,-0.18359235812296415,-0.6756524814431595,-1.0921682628476606,-0.9618204603812395,-0.45113660689602014,-0.37016263115789894,-0.5589923397892225,-0.45014683572337805
-0.38385267982909754,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,-0.05700954346446443,-0.1996620787604798,-0.9880149420285111,-1.0323839484464208,-0.9618204603812395,-0.45113660689602014,-0.37014142326634913,-0.5598820491561466,-0.4648673735728206
-0.44452752713468485,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.2054868013226293,-0.5801469849222786,-0.9384241751526129,-1.1519525772488977,-0.9618204603812395,-0.45113660689602014,-0.3701555618607157,-0.5597900817852889,-0.46204712678182547
-0.44452752713468485,-0.34375700295090006,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.5244741858378899,-0.24224989753153922,-0.8070383282978849,-1.0323839484464208,-0.9618204603812395,-0.45113660689602014,-0.37017676975226543,-0.5585160777823203,-0.4615147553702747
-0.38385267982909754,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.03874081062453497,0.023496549065698338,-0.8070383282978849,-1.0323839484464208,-0.9618204603812395,-0.45113660689602014,-0.3701484925635324,-0.569899834692069,-0.4635650463020046
-0.44452752713468485,-0.34375700295090006,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.3439048236936108,-0.548007543647244,-1.1194007888832391,-1.0921682628476606,-0.9618204603812395,-0.45113660689602014,-0.37016616580649053,-0.5614474814321696,-0.45663081976030634
-0.38385267982909754,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,-0.22811972083238072,-1.4439421858638575,-1.644944176302146,-1.2117368916501339,-0.9990036213998127,-0.45113660689602014,-0.37012728467198264,-0.5682242012275771,-0.4539085037264457
-0.44452752713468485,-0.34375700295090006,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.2054868013226293,-0.6227348036933348,-0.8070383282978849,-1.0921682628476606,-0.9618204603812395,-0.45113660689602014,-0.3701555618607157,-0.5625023551352973,-0.45670321305459344
-0.44452752713468485,-0.4472614638498642,-0.5575279001913195,-0.4248141796951201,-0.5298891917494752,0.584257939146253,0.11845017944024683,-0.4128807877337087,-1.0323839484464208,-0.9618204603812395,-0.45113660689602014,-0.3701803044008571,-0.5622649419514038,-0.44633790434368414
